113.440180377, -45.9439641314, 68.7892017495, 97.3585261742, 1490714282.69
113.377759279, -45.9411774142, 68.5527294437, 96.0116898332, 1490714283.69
113.31533135, -45.9383872819, 68.3981395015, 94.6622765081, 1490714284.69
113.252910251, -45.9355903195, 68.3245575286, 93.3154053125, 1490714285.69
113.190489152, -45.9327899419, 68.3305605553, 91.9757444863, 1490714286.69
113.128074883, -45.9299827342, 68.4150992912, 90.6480988781, 1490714287.69
113.065653784, -45.9271721113, 68.57665369, 89.3367837168, 1490714288.69
113.003239516, -45.9243546583, 68.8140403932, 88.0465900078, 1490714289.69
112.940818417, -45.9215372052, 69.1254223205, 86.7816107457, 1490714290.69
112.878404148, -45.9187095069, 69.5097802129, 85.5465236934, 1490714291.69
112.81598988, -45.9158783935, 69.9650398376, 84.3453719592, 1490714292.69
112.753582441, -45.913043865, 70.4893072924, 83.1824068063, 1490714293.69
112.691168173, -45.9102025063, 71.0808154842, 82.0614493619, 1490714294.69
112.628760734, -45.9073577325, 71.7370361206, 80.9865985557, 1490714295.69
112.566353296, -45.9045095436, 72.4555318971, 79.9614809363, 1490714296.69
112.503945857, -45.9016545246, 73.2337237387, 78.9898057172, 1490714297.69
112.441538419, -45.8987926753, 74.0685547104, 78.0750335688, 1490714298.69
112.379137811, -45.895927411, 74.9564123857, 77.2204031421, 1490714299.69
112.316730372, -45.8930587315, 75.8937845475, 76.4287137862, 1490714300.69
112.254329764, -45.8901832219, 76.8766229503, 75.7030630674, 1490714301.69
112.191929156, -45.8873042971, 77.9005154673, 75.0457044196, 1490714302.69
112.129528547, -45.8844219573, 78.9607974505, 74.4588124417, 1490714303.69
112.067134769, -45.8815327873, 80.0525002951, 73.9444634773, 1490714304.69
112.004734161, -45.8786402022, 81.1704718551, 73.5038504386, 1490714305.69
111.942340383, -45.8757407869, 82.3091000612, 73.138387284, 1490714306.69
111.879946605, -45.8728379565, 83.4627281352, 72.8485535265, 1490714307.69
111.817552827, -45.8699282959, 84.6256301851, 72.6348411267, 1490714308.69
111.755159049, -45.8670152202, 85.7918639192, 72.4969613494, 1490714309.69
111.692765271, -45.8640987294, 86.9555714086, 72.4343868467, 1490714310.69
111.630378323, -45.8611754085, 88.1108578457, 72.4463861146, 1490714311.69
111.567991375, -45.8582486724, 89.252135521, 72.5313979538, 1490714312.69
111.505604427, -45.8553151061, -89.6260699606, 72.6878904027, 1490714313.69
111.443217479, -45.8523815399, -88.5289842988, 72.9133797643, 1490714314.69
111.380830531, -45.8494377284, -87.4615841238, 73.2060177582, 1490714315.69
111.318450414, -45.8464939168, -86.4285156091, 73.5624522009, 1490714316.69
111.256070296, -45.84353986, -85.434002267, 73.9802431714, 1490714317.69
111.193690178, -45.8405858032, -84.4817318816, 74.4555488613, 1490714318.69
111.131310061, -45.8376249162, -83.5752437079, 74.9852595194, 1490714319.69
111.068929943, -45.8346606141, -82.7174851978, 75.5655265485, 1490714320.69
111.006549825, -45.8316894818, -81.9111576563, 76.1927119504, 1490714321.69
110.944176538, -45.8287149344, -81.1584714297, 76.862653681, 1490714322.69
110.88180325, -45.8257369719, -80.461146045, 77.5713949605, 1490714323.69
110.819429963, -45.8227521793, -79.8207721004, 78.3150176457, 1490714324.69
110.757056675, -45.8197639715, -79.2383526979, 79.0892603192, 1490714325.69
110.694690218, -45.8167723487, -78.7147562313, 79.8899347606, 1490714326.69
110.63231693, -45.8137738956, -78.2505035613, 80.7132071067, 1490714327.69
110.569950473, -45.8107720275, -77.845819273, 81.5547035747, 1490714328.69
110.507584016, -45.8077633291, -77.5007908339, 82.4105619609, 1490714329.69
110.445217558, -45.8047546308, -77.2148425984, 83.2765858555, 1490714330.69
110.382851101, -45.8017356872, -76.9880454709, 84.1491226427, 1490714331.69
110.320491474, -45.7987167436, -76.8192579594, 85.0239674325, 1490714332.69
110.258125017, -45.7956909698, -76.7079393281, 85.8976823912, 1490714333.69
110.19576539, -45.7926617809, -76.6529654579, 86.7663405103, 1490714334.69
110.133405762, -45.7896257618, -76.6533283667, 87.6264974444, 1490714335.69
110.071052966, -45.7865863276, -76.7075237396, 88.4745478863, 1490714336.69
110.008693338, -45.7835434784, -76.8140463528, 89.307330812, 1490714337.69
109.946340541, -45.7804937989, -76.9714775572, 90.1214489835, 1490714338.69
109.883987745, -45.7774407043, -77.1778335412, 90.9138874426, 1490714339.69
109.821634948, -45.7743841947, -77.4311879214, 91.6817046562, 1490714340.69
109.759282151, -45.7713208548, -77.7296600114, 92.4220720693, 1490714341.69
109.696929354, -45.7682540999, -78.0708338278, 93.1323718791, 1490714342.69
109.634583387, -45.7651839299, -78.4523187073, 93.8100633538, 1490714343.69
109.57223059, -45.7621103447, -78.8716542401, 94.4530223527, 1490714344.69
109.509884623, -45.7590299294, -79.3263180217, 95.0589174537, 1490714345.69
109.447538657, -45.7559426839, -79.8135421964, 95.6258983505, 1490714346.69
109.38519952, -45.7528554384, -80.3300291732, 96.1523884873, 1490714347.69
109.322853553, -45.7497613627, -80.8731761063, 96.6368545997, 1490714348.69
109.260514417, -45.7466638719, -81.4395981546, 97.0780175966, 1490714349.69
109.19817528, -45.7435595509, -82.0262666081, 97.4747971642, 1490714350.69
109.135836144, -45.74045523, -82.6295957781, 97.8266758737, 1490714351.69
109.073497007, -45.7373406637, -83.2466496477, 98.1326970898, 1490714352.69
109.01115787, -45.7342260974, -83.8736420851, 98.3930008185, 1490714353.69
108.948825564, -45.731104701, -84.5073669869, 98.6072040397, 1490714354.69
108.886493258, -45.7279798895, -85.1443732656, 98.775711481, 1490714355.69
108.824160951, -45.7248516628, -85.7813157612, 98.8989747942, 1490714356.69
108.761828645, -45.721716606, -86.4149814084, 98.9775022572, 1490714357.69
108.699496339, -45.7185815492, -87.042005589, 99.0125741141, 1490714358.69
108.637170862, -45.715436247, -87.659410615, 99.0047632904, 1490714359.69
108.574845386, -45.7122909449, -88.2640965653, 98.9560103566, 1490714360.69
108.51251308, -45.7091388126, -88.8533817124, 98.8675023079, 1490714361.69
108.450194434, -45.7059832652, -89.4243649365, 98.7411532848, 1490714362.69
108.387868958, -45.7028243027, -89.9747397988, 98.5789074645, 1490714363.69
108.325543482, -45.6996585101, 89.4978647318, 98.3826391453, 1490714364.69
108.263224836, -45.6964893023, 88.9956136106, 98.1547706226, 1490714365.69
108.20090619, -45.6933166794, 88.5203323765, 97.8976452545, 1490714366.69
108.138587544, -45.6901406415, 88.0736890961, 97.6137125355, 1490714367.69
108.076268898, -45.6869577733, 87.6571919523, 97.3053247228, 1490714368.69
108.013950252, -45.68377149, 87.2720293302, 96.9752866445, 1490714369.69
107.951638436, -45.6805817917, 86.9192491836, 96.6262865772, 1490714370.69
107.88932662, -45.6773886783, 86.5995827992, 96.2610131021, 1490714371.69
107.827014804, -45.6741887346, 86.3136984013, 95.8820268376, 1490714372.69
107.764702988, -45.6709853759, 86.0618610529, 95.4922392009, 1490714373.69
107.702391173, -45.6677786021, 85.8442098224, 95.0943747555, 1490714374.69
107.640086187, -45.6645649981, 85.6608456239, 94.6910199515, 1490714375.69
107.577774371, -45.6613513941, 85.5111809406, 94.2850738104, 1490714376.69
107.515469386, -45.6581309599, 85.3950983589, 93.8789284732, 1490714377.69
107.4531644, -45.6549036955, 85.3119510008, 93.4751266846, 1490714378.69
107.390866245, -45.6516764311, 85.2606356282, 93.0764107059, 1490714379.69
107.328561259, -45.6484423366, 85.2404435396, 92.6848716103, 1490714380.69
107.266263104, -45.6452048269, 85.2501082413, 92.3029672533, 1490714381.69
107.203964948, -45.6419639021, 85.2883076624, 91.9328293853, 1490714382.69
107.141666793, -45.6387195623, 85.3535962857, 91.5764992584, 1490714383.69
107.079368637, -45.6354683922, 85.4445821985, 91.2358343553, 1490714384.69
107.017070482, -45.6322138071, 85.5593755096, 90.9126761945, 1490714385.69
106.954779157, -45.6289558069, 85.6961560407, 90.608670987, 1490714386.69
106.892487831, -45.6256943915, 85.8529865736, 90.3252456504, 1490714387.69
106.830189676, -45.622426146, 86.0280400261, 90.0636624868, 1490714388.69
106.767905181, -45.6191544854, 86.2190178915, 89.8251510861, 1490714389.69
106.705613856, -45.6158794097, 86.4237439157, 89.6105737531, 1490714390.69
106.643322531, -45.6126009189, 86.6399878844, 89.4207195008, 1490714391.69
106.581038035, -45.609319013, 86.8654721234, 89.2561864897, 1490714392.69
106.51875354, -45.6060302769, 87.0980866909, 89.1173963016, 1490714393.69
106.456469045, -45.6027381257, 87.3353235191, 89.004515542, 1490714394.69
106.39418455, -45.5994425595, 87.5748690255, 88.9175550486, 1490714395.69
106.331906886, -45.5961435781, 87.8144183789, 88.8563526707, 1490714396.69
106.26962239, -45.5928411816, 88.0517213683, 88.8205141877, 1490714397.69
106.207344726, -45.589531955, 88.2847038711, 88.8096343894, 1490714398.69
106.145067061, -45.5862193132, 88.5110400344, 88.8228837864, 1490714399.69
106.082789396, -45.5829032564, 88.7286442734, 88.8593663152, 1490714400.69
106.020518561, -45.5795837844, 88.9355116898, 88.918027726, 1490714401.69
105.958240896, -45.5762608974, 89.1297609293, 88.9976329032, 1490714402.69
105.895970062, -45.5729311802, 89.3097130274, 89.0969823954, 1490714403.69
105.833699227, -45.5695980479, 89.4735772006, 89.2144201699, 1490714404.69
105.771428392, -45.5662615005, 89.6198269091, 89.3483076616, 1490714405.69
105.709157558, -45.562921538, 89.7470793298, 89.4968880748, 1490714406.69
105.646893553, -45.5595781604, 89.8541014206, 89.6582990587, 1490714407.69
105.584622719, -45.5562279526, 89.9398933604, 89.830764757, 1490714408.69
105.522358714, -45.5528777448, -89.9965959164, 90.0118825653, 1490714409.69
105.46009471, -45.5495207068, -89.9559785276, 90.1999152667, 1490714410.69
105.397837535, -45.5461602537, -89.9388750788, 90.392513621, 1490714411.69
105.335573531, -45.5427963856, -89.9456674514, 90.5874728415, 1490714412.69
105.273316357, -45.5394256872, -89.9765382475, 90.7827551602, 1490714413.69
105.211052352, -45.5360549889, 89.968468588, 90.9757241612, 1490714414.69
105.148795178, -45.5326774603, 89.8895393394, 91.1645251873, 1490714415.69
105.086538004, -45.5292965167, 89.7870229789, 91.3467319791, 1490714416.69
105.024287659, -45.525912158, 89.6614745524, 91.520146008, 1490714417.69
104.962030485, -45.5225243841, 89.5136015388, 91.6826071355, 1490714418.69
104.899780141, -45.5191331952, 89.3443322281, 91.8320232795, 1490714419.69
104.837529797, -45.5157385912, 89.1547378694, 91.9663670575, 1490714420.69
104.775279453, -45.512337157, 88.9459818121, 92.0838742173, 1490714421.69
104.713029109, -45.5089323077, 88.7195465613, 92.1825192323, 1490714422.69
104.650785595, -45.5055274584, 88.4771300525, 92.2604215671, 1490714423.69
104.588535251, -45.5021157789, 88.2202137377, 92.3162901553, 1490714424.69
104.526291737, -45.4986972692, 87.9506579393, 92.3486594777, 1490714425.69
104.464048223, -45.4952787595, 87.6706817674, 92.3558972141, 1490714426.69
104.401804709, -45.4918568348, 87.3822671871, 92.3369976654, 1490714427.69
104.339561195, -45.4884280798, 87.0874641173, 92.2910881574, 1490714428.69
104.277324511, -45.4849993248, 86.7888812058, 92.2171209618, 1490714429.69
104.215087828, -45.4815637397, 86.4885552635, 92.1146740071, 1490714430.69
104.152851144, -45.4781247394, 86.1890684235, 91.9831785747, 1490714431.69
104.09061446, -45.4746823241, 85.8928930393, 91.8223804742, 1490714432.69
104.028377777, -45.4712364936, 85.6025300302, 91.632222748, 1490714433.69
103.966147923, -45.4677872481, 85.3205027996, 91.4128799482, 1490714434.69
103.903911239, -45.4643345875, 85.0493014651, 91.1646333869, 1490714435.69
103.841681386, -45.4608750967, 84.7912432521, 90.8881252837, 1490714436.69
103.779451532, -45.4574156059, 84.5491621784, 90.5839889754, 1490714437.69
103.717221679, -45.4539492849, 84.3250842959, 90.2532175992, 1490714438.69
103.654998655, -45.4504795488, 84.1215549653, 89.8969514075, 1490714439.69
103.592768802, -45.4470098127, 83.9410469165, 89.5164490162, 1490714440.69
103.530545779, -45.4435332464, 83.7853565597, 89.1132782153, 1490714441.69
103.468322755, -45.440053265, 83.656773508, 88.6890849695, 1490714442.69
103.406099732, -45.4365698685, 83.5572815552, 88.2457223748, 1490714443.69
103.343876709, -45.4330796418, 83.4885590602, 87.7851435891, 1490714444.69
103.281660515, -45.4295894152, 83.4526967536, 87.3096778709, 1490714445.69
103.219437492, -45.4260957734, 83.4511332608, 86.8215009319, 1490714446.69
103.157221299, -45.4225953015, 83.4851031377, 86.3230581027, 1490714447.69
103.095005106, -45.4190948295, 83.5562601207, 85.8170639008, 1490714448.69
103.032788913, -45.4155875274, 83.6653901199, 85.3060107275, 1490714449.69
102.97057955, -45.4120802252, 83.813725461, 84.7929616709, 1490714450.69
102.908363357, -45.4085660929, 84.0017850606, 84.2804814851, 1490714451.69
102.846153994, -45.4050485455, 84.2302186121, 83.7717420544, 1490714452.69
102.783944631, -45.401527583, 84.4994234895, 83.2697413303, 1490714453.69
102.721735268, -45.3980032054, 84.8095478424, 82.7775733139, 1490714454.69
102.659525905, -45.3944754127, 85.1605164779, 82.2983712594, 1490714455.69
102.597323372, -45.3909442049, 85.5519654915, 81.8353225232, 1490714456.69
102.535114009, -45.387409582, 85.9834540738, 81.3915278069, 1490714457.69
102.472911476, -45.383871544, 86.4540677868, 80.9701986597, 1490714458.69
102.410708943, -45.3803300909, 86.9628061831, 80.574429979, 1490714459.69
102.348506411, -45.3767818076, 87.5083005662, 80.2071100331, 1490714460.69
102.286310708, -45.3732335243, 88.0890050698, 79.8716387987, 1490714461.69
102.224108175, -45.369681826, 88.7031405671, 79.5707223543, 1490714462.69
102.161912473, -45.3661232974, 89.3484298082, 79.3070003083, 1490714463.69
102.09971677, -45.3625647689, -89.9774075197, 79.0835322392, 1490714464.69
102.037521068, -45.3590028252, -89.2770403258, 78.9026546309, 1490714465.69
101.975325365, -45.3554340514, -88.5533334377, 78.7665312796, 1490714466.69
101.913136493, -45.3518652775, -87.8095261833, 78.6777019611, 1490714467.69
101.85094079, -45.3482896735, -87.0487345248, 78.6377589374, 1490714468.69
101.788751918, -45.3447106544, -86.2746684895, 78.6485848116, 1490714469.69
101.726563045, -45.3411316352, -85.4910185376, 78.7118528413, 1490714470.69
101.664374173, -45.3375457859, -84.7014804862, 78.8284109112, 1490714471.69
101.602192131, -45.3339565215, -83.9101351295, 78.9993464281, 1490714472.69
101.540003258, -45.3303672571, -83.1209575045, 79.2255626538, 1490714473.69
101.477821216, -45.3267711625, -82.3379558972, 79.5070081684, 1490714474.69
101.415639174, -45.3231716528, -81.5652289875, 79.8439761061, 1490714475.69
101.353457132, -45.3195721431, -80.8069725995, 80.2363959346, 1490714476.69
101.291275089, -45.3159658032, -80.0669319538, 80.6834726259, 1490714477.69
101.229099877, -45.3123560483, -79.3492303621, 81.1844936806, 1490714478.69
101.166917835, -45.3087462933, -78.6577417933, 81.7386429489, 1490714479.69
101.104742623, -45.3051297081, -77.995982529, 82.344191821, 1490714480.69
101.042567411, -45.3015097079, -77.3676250418, 82.9997336434, 1490714481.69
100.980392199, -45.2978897076, -76.7762764327, 83.7034984297, 1490714482.69
100.918216987, -45.2942628772, -76.2248540526, 84.453218904, 1490714483.69
100.856048605, -45.2906326316, -75.7166676238, 85.2465757503, 1490714484.69
100.793873393, -45.286998971, -75.2545866716, 86.0812298549, 1490714485.69
100.731705011, -45.2833653103, -74.8416326588, 86.9542936152, 1490714486.69
100.66953663, -45.2797248195, -74.4799998769, 87.8628590772, 1490714487.69
100.607368248, -45.2760843287, -74.1725239916, 88.8038944429, 1490714488.69
100.545206696, -45.2724370077, -73.9211152836, 89.7739877496, 1490714489.69
100.483038314, -45.2687862716, -73.7281115628, 90.7699585848, 1490714490.69
100.420876763, -45.2651355354, -73.5957176955, 91.7879961094, 1490714491.69
100.358715211, -45.2614779691, -73.5254212137, 92.8245224099, 1490714492.69
100.296553659, -45.2578204028, -73.519358554, 93.8756304665, 1490714493.69
100.234392108, -45.2541594214, -73.5789544472, 94.9373533008, 1490714494.69
100.172230556, -45.2504916099, -73.7055132562, 96.0056400376, 1490714495.69
100.110075835, -45.2468237983, -73.9007177573, 97.0760189843, 1490714496.69
100.047921113, -45.2431491565, -74.1654467008, 98.1443806774, 1490714497.69
99.9857663918, -45.2394745147, -74.5011143308, 99.20608084, 1490714498.69
99.9236116703, -45.2357964579, -74.9084206732, 100.256604039, 1490714499.69
99.8614569489, -45.2321149859, -75.3880501494, 101.291251746, 1490714500.69
99.7993090576, -45.2284300988, -75.9403794259, 102.305132049, 1490714501.69
99.7371543362, -45.2247417967, -76.5657684703, 103.293554396, 1490714502.69
99.6750064449, -45.2210500794, -77.2639504928, 104.251374207, 1490714503.69
99.6128585537, -45.2173549471, -78.034576867, 105.173670457, 1490714504.69
99.5507106624, -45.2136563997, -78.876833722, 106.055389813, 1490714505.69
99.4885627712, -45.2099544371, -79.7894779444, 106.891466936, 1490714506.69
99.4264217101, -45.2062490595, -80.770667191, 107.676791771, 1490714507.69
99.364280649, -45.2025436819, -81.8183582336, 108.40626895, 1490714508.69
99.3021327578, -45.1988314741, -82.9297023004, 109.075398166, 1490714509.69
99.2399916967, -45.1951192663, -84.1011996214, 109.678953438, 1490714510.69
99.1778574658, -45.1914002283, -85.3286902032, 110.212753543, 1490714511.69
99.1157164047, -45.1876811903, -86.6079293939, 110.67215725, 1490714512.69
99.0535753437, -45.1839553221, -87.9334395233, 111.0534623, 1490714513.69
98.9914411128, -45.1802294539, -89.2992719942, 111.352577064, 1490714514.69
98.9293068819, -45.1765001706, 89.3008613469, 111.566417758, 1490714515.69
98.867172651, -45.1727674722, 87.8738504226, 111.692130641, 1490714516.69
98.8050384202, -45.1690313587, 86.4269936451, 111.727351297, 1490714517.69
98.7429110195, -45.1652918302, 84.9680565764, 111.670274712, 1490714518.69
98.6807767886, -45.1615523016, 83.5046046946, 111.519367815, 1490714519.69
98.6186493879, -45.1578059428, 82.0447353166, 111.274368043, 1490714520.69
98.5565219872, -45.1540595841, 80.5962996937, 110.934727828, 1490714521.69
98.4943945865, -45.1503063951, 79.1668570015, 110.501231123, 1490714522.69
98.4322671858, -45.1465532062, 77.7640645183, 109.974505709, 1490714523.69
98.3701397851, -45.1427966021, 76.3949549931, 109.356233701, 1490714524.69
98.3080192146, -45.139036583, 75.0663514522, 108.648513685, 1490714525.69
98.2458986441, -45.1352731488, 73.7843240939, 107.853712535, 1490714526.69
98.1837712434, -45.1315062994, 72.5544448553, 106.974571262, 1490714527.69
98.1216575031, -45.127736035, 71.3821989626, 106.014661855, 1490714528.69
98.0595369326, -45.1239657706, 70.2720090718, 104.97705231, 1490714529.69
97.9974163621, -45.120188676, 69.2277397358, 103.865901231, 1490714530.69
97.9353026218, -45.1164115814, 68.2533823714, 102.685162615, 1490714531.69
97.8731820513, -45.1126310717, 67.3517191975, 101.438879828, 1490714532.69
97.811068311, -45.1088471469, 66.5256182813, 100.13171097, 1490714533.69
97.7489545707, -45.105059807, 65.7773609105, 98.7679935514, 1490714534.69
97.6868476606, -45.101269052, 65.1090645117, 97.3524714262, 1490714535.69
97.6247339203, -45.0974748819, 64.5224673866, 95.8894763031, 1490714536.69
97.5626270101, -45.0936807118, 64.0195104376, 94.3840330404, 1490714537.69
97.5005132698, -45.0898831266, 63.6014846486, 92.8406349796, 1490714538.69
97.4384063597, -45.0860787113, 63.269716416, 91.2644726885, 1490714539.69
97.3762994496, -45.0822742959, 63.026027228, 89.6602412529, 1490714540.69
97.3141925395, -45.0784664654, 62.8717011973, 88.0329197845, 1490714541.69
97.2520924595, -45.074658635, 62.8084468466, 86.3877462935, 1490714542.69
97.1899855494, -45.0708439743, 62.8375287812, 84.7294509163, 1490714543.69
97.1278854695, -45.0670293137, 62.961007117, 83.0636794192, 1490714544.69
97.0657853895, -45.0632112379, 63.1805533817, 81.3955838873, 1490714545.69
97.0036853096, -45.0593897471, 63.4981332619, 79.7306653394, 1490714546.69
96.9415852297, -45.0555648411, 63.9158263066, 78.074593084, 1490714547.69
96.8794919799, -45.0517365201, 64.4357209106, 76.4333959216, 1490714548.69
96.8173919, -45.047904784, 65.0602102082, 74.8128045068, 1490714549.69
96.7552986502, -45.0440730479, 65.7915289328, 73.2195616194, 1490714550.69
96.6932054005, -45.0402378966, 66.6317670096, 71.6599630539, 1490714551.69
96.6311121508, -45.0363993303, 67.5829655143, 70.1408204325, 1490714552.69
96.569018901, -45.0325573489, 68.6469119428, 68.6692113139, 1490714553.69
96.5069256513, -45.0287119524, 69.8250081449, 67.2524752412, 1490714554.69
96.4448392317, -45.0248665559, 71.118087318, 65.8984748146, 1490714555.69
96.382745982, -45.0210177443, 72.5264569718, 64.6146154674, 1490714556.69
96.3206595624, -45.0171655176, 74.049005435, 63.4091101658, 1490714557.69
96.2585731429, -45.0133098758, 75.6840149128, 62.2899031513, 1490714558.69
96.1964867233, -45.009450819, 77.4282827082, 61.2650805821, 1490714559.69
96.1344071339, -45.0055917621, 79.2769573624, 60.3428898657, 1490714560.69
96.0723207144, -45.0017292901, 81.2239752321, 59.5307652046, 1490714561.69
96.010241125, -44.997863403, 83.2607246159, 58.836227757, 1490714562.69
95.9481547055, -44.9939941009, 85.3776806301, 58.2660244617, 1490714563.69
95.8860751161, -44.9901213836, 87.5626059813, 57.826379758, 1490714564.69
95.8240023569, -44.9862486663, 89.8020987416, 57.5227216574, 1490714565.69
95.7619227675, -44.982372534, -87.9181522589, 57.3590925801, 1490714566.69
95.6998431782, -44.9784929865, -85.6142067565, 57.3386188649, 1490714567.69
95.637770419, -44.974610024, -83.3027506788, 57.4631307058, 1490714568.69
95.5756908296, -44.9707270615, -80.9999487629, 57.7334868303, 1490714569.69
95.5136180705, -44.9668372687, -78.7224583739, 58.1485163701, 1490714570.69
95.4515453113, -44.962947476, -76.4856937713, 58.7067164084, 1490714571.69
95.3894793823, -44.9590576833, -74.3042822518, 59.4049001593, 1490714572.69
95.3274066231, -44.9551610603, -72.1904622715, 60.2388295229, 1490714573.69
95.2653406941, -44.9512644374, -70.156132081, 61.2036532187, 1490714574.69
95.203267935, -44.9473643994, -68.2102259979, 62.2937754281, 1490714575.69
95.141202006, -44.9434609463, -66.3608173285, 63.5026901382, 1490714576.69
